TransactionAmount,TransactionDate,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType,CustomerOccupation,Channel,Cluster
637.75,2023-07-24 16:07:05,Dallas,79.0,151.99999999999997,1.0,4202.92,2024-11-04 08:08:51,Debit,Retired,Branch,3
153.59,2023-05-04 17:43:59,Portland,66.0,174.0,1.0,4813.12,2024-11-04 08:09:43,Debit,Retired,Branch,3
186.6,2023-10-25 16:03:16,Tucson,18.0,139.0,1.0,9716.68,2024-11-04 08:10:37,Debit,Student,Branch,1
644.08,2023-05-08 17:29:00,Atlanta,24.0,55.0,1.0,1980.62,2024-11-04 08:07:18,Debit,Student,Online,1
226.66,2023-12-27 18:55:13,Austin,41.0,168.00000000000003,1.0,10216.25,2024-11-04 08:07:45,Debit,Engineer,Branch,0
305.0,2023-10-12 17:20:30,Phoenix,22.0,222.0,1.0,944.83,2024-11-04 08:06:50,Debit,Student,Branch,1
233.1,2023-01-16 17:28:48,Nashville,42.0,37.0,1.0,7469.2,2024-11-04 08:11:39,Debit,Engineer,Branch,0
793.13,2023-05-10 16:38:07,Memphis,68.0,75.99999999999999,1.0,13389.16,2024-11-04 08:09:45,Debit,Engineer,Online,2
224.19,2023-09-21 16:42:38,Houston,52.0,93.0,1.0,8475.47,2024-11-04 08:07:34,Debit,Engineer,Branch,2
214.83,2023-03-20 18:12:30,Tucson,23.0,63.0,1.0,991.6899999999999,2024-11-04 08:11:45,Debit,Student,Branch,1
163.46,2023-09-08 17:09:54,Baltimore,63.0,111.0,1.0,6953.8,2024-11-04 08:11:32,Debit,Retired,Branch,3
194.99,2023-12-01 17:01:30,Jacksonville,34.0,91.0,1.0,1370.03,2024-11-04 08:07:50,Debit,Engineer,Branch,0
23.4,2023-02-08 18:27:49,El Paso,46.0,175.0,4.0,14851.28,2024-11-04 08:07:14,Debit,Engineer,Branch,2
227.5,2023-03-13 16:59:33,Sacramento,34.0,277.0,1.0,11505.35,2024-11-04 08:11:35,Debit,Engineer,Online,2
259.9,2023-06-22 16:08:43,Oklahoma City,26.0,100.00000000000001,1.0,914.2799999999999,2024-11-04 08:07:29,Debit,Student,Online,1
59.51,2023-04-04 16:12:25,Dallas,36.0,55.0,1.0,9955.88,2024-11-04 08:12:18,Debit,Engineer,Online,2
50.63,2023-05-24 16:21:09,Columbus,64.0,143.0,1.0,4732.81,2024-11-04 08:12:22,Debit,Retired,Online,3
1074.95,2023-06-02 16:49:03,Jacksonville,20.0,91.0,1.0,530.86,2024-11-04 08:09:58,Debit,Student,Branch,1
112.94,2023-11-24 17:35:47,San Antonio,73.0,30.999999999999996,1.0,3807.8399999999997,2024-11-04 08:07:19,Debit,Retired,Online,3
11.81,2023-02-27 16:07:38,Phoenix,21.0,131.0,1.0,320.25,2024-11-04 08:07:53,Debit,Student,Branch,1
329.14,2023-11-14 16:37:42,Sacramento,55.0,14.0,1.0,12033.92,2024-11-04 08:09:00,Debit,Engineer,Branch,0
154.24,2023-11-06 16:19:31,Mesa,61.0,82.0,1.0,6109.55,2024-11-04 08:08:33,Debit,Retired,Branch,3
233.44,2023-01-20 16:23:48,Chicago,20.0,297.0,1.0,1691.88,2024-11-04 08:07:54,Debit,Student,Online,1
141.8,2023-11-15 18:56:02,Chicago,18.0,116.00000000000001,1.0,1697.67,2024-11-04 08:08:34,Debit,Student,Branch,1
209.03,2023-10-09 18:20:39,Detroit,55.0,126.0,1.0,8359.5,2024-11-04 08:10:58,Debit,Engineer,Branch,0
1137.63,2023-02-14 16:55:26,Baltimore,26.0,144.0,1.0,1629.12,2024-11-04 08:08:03,Debit,Student,Branch,1
261.14,2023-05-15 18:44:04,San Antonio,42.0,162.0,1.0,6100.08,2024-11-04 08:08:53,Debit,Engineer,Branch,2
101.81,2023-06-29 17:51:45,Fort Worth,45.0,105.0,1.0,13872.03,2024-11-04 08:11:23,Debit,Engineer,Branch,2
98.71,2023-09-18 17:41:29,Fort Worth,32.0,117.0,1.0,10095.23,2024-11-04 08:07:42,Debit,Engineer,Branch,2
87.38,2023-03-03 18:23:29,Atlanta,21.0,252.0,1.0,1504.99,2024-11-04 08:09:45,Debit,Student,Branch,1
83.39,2023-09-18 16:00:54,Omaha,32.0,158.0,1.0,13182.11,2024-11-04 08:12:20,Debit,Engineer,Branch,0
267.55,2023-06-13 16:06:05,Charlotte,46.0,40.0,1.0,4330.04,2024-11-04 08:12:03,Debit,Engineer,Online,2
870.05,2023-08-31 16:42:18,El Paso,29.0,39.0,1.0,905.2499999999999,2024-11-04 08:11:02,Debit,Engineer,Branch,2
154.32,2024-01-01 16:53:32,Tucson,38.0,269.0,1.0,6972.5,2024-11-04 08:11:43,Debit,Engineer,Branch,2
164.51,2023-06-05 18:09:44,Louisville,78.0,110.0,1.0,3553.69,2024-11-04 08:07:10,Debit,Retired,Branch,3
758.12,2023-07-03 18:46:29,San Francisco,69.0,90.0,1.0,6164.65,2024-11-04 08:11:14,Debit,Retired,Branch,3
103.76,2023-03-29 16:20:33,Kansas City,28.0,188.0,1.0,9626.14,2024-11-04 08:11:31,Debit,Engineer,Online,2
583.92,2023-08-01 16:11:52,Kansas City,55.0,139.0,1.0,6364.14,2024-11-04 08:06:32,Debit,Engineer,Online,2
204.06,2023-01-02 16:07:17,Washington,77.0,159.0,1.0,4351.83,2024-11-04 08:07:22,Debit,Retired,Online,3
53.51,2023-10-26 16:54:32,New York,56.0,165.0,1.0,5773.5,2024-11-04 08:11:18,Debit,Retired,Online,3
1108.46,2023-08-31 16:16:15,Los Angeles,30.0,262.0,1.0,9257.04,2024-11-04 08:06:36,Debit,Engineer,Branch,0
52.95,2023-08-07 18:02:59,Charlotte,68.0,14.0,1.0,6335.58,2024-11-04 08:07:52,Debit,Retired,Online,3
120.17,2023-08-08 17:07:42,Portland,49.0,105.0,1.0,5403.79,2024-11-04 08:11:50,Debit,Engineer,Branch,2
220.8,2023-09-06 18:43:52,Indianapolis,31.0,28.0,1.0,8135.31,2024-11-04 08:10:00,Debit,Engineer,Online,2
119.01,2023-03-13 17:26:41,Philadelphia,45.0,87.0,1.0,9798.26,2024-11-04 08:09:17,Debit,Engineer,Branch,2
183.32,2023-05-10 16:27:51,Raleigh,21.0,74.0,1.0,137.42,2024-11-04 08:09:31,Debit,Student,Branch,1
858.88,2023-08-22 16:31:34,Jacksonville,60.0,227.0,1.0,7015.46,2024-11-04 08:12:11,Debit,Engineer,Online,2
11.46,2023-02-13 16:53:17,San Francisco,41.0,128.0,1.0,2356.71,2024-11-04 08:09:16,Debit,Engineer,Online,2
61.37,2023-02-06 16:54:19,Columbus,75.0,164.0,1.0,4294.44,2024-11-04 08:10:55,Debit,Retired,Branch,3
103.08,2023-02-27 16:48:02,Milwaukee,49.0,150.0,1.0,9251.38,2024-11-04 08:06:42,Debit,Engineer,Branch,0
1.2100000000000002,2023-08-21 17:19:06,Atlanta,55.0,196.0,1.0,7542.739999999999,2024-11-04 08:11:34,Debit,Retired,Branch,3
425.18,2023-10-04 16:00:54,Colorado Springs,26.0,172.0,1.0,9880.71,2024-11-04 08:08:39,Debit,Engineer,Online,2
60.96,2023-10-23 16:35:48,Colorado Springs,52.0,238.0,1.0,6189.24,2024-11-04 08:09:58,Debit,Retired,Branch,3
64.21,2023-01-09 16:36:16,Omaha,51.0,37.0,1.0,12540.18,2024-11-04 08:09:24,Debit,Engineer,Branch,2
523.02,2023-05-19 18:32:45,Jacksonville,53.0,83.0,1.0,4586.11,2024-11-04 08:06:38,Debit,Retired,Online,3
50.26,2023-11-09 17:51:35,Las Vegas,65.0,164.0,1.0,1519.38,2024-11-04 08:10:47,Debit,Retired,Branch,3
110.08,2023-11-20 17:15:13,Detroit,19.0,95.0,1.0,1447.26,2024-11-04 08:08:19,Debit,Student,Branch,1
54.47,2023-11-13 17:47:07,Philadelphia,23.0,34.0,1.0,1131.42,2024-11-04 08:11:15,Debit,Student,Branch,1
79.76,2023-04-03 16:25:35,Kansas City,68.0,115.0,1.0,10278.75,2024-11-04 08:08:14,Debit,Engineer,Online,2
16.79,2023-11-06 16:42:34,Detroit,30.0,146.0,1.0,535.15,2024-11-04 08:11:01,Debit,Engineer,Online,2
1531.31,2023-10-23 18:00:29,San Diego,18.0,61.99999999999999,4.0,859.8599999999999,2024-11-04 08:06:40,Debit,Student,Online,1
68.62,2023-06-29 16:57:52,Omaha,29.0,157.0,1.0,13891.47,2024-11-04 08:10:59,Debit,Engineer,Branch,0
157.16,2023-03-13 17:34:30,New York,20.0,280.0,1.0,1545.77,2024-11-04 08:07:27,Debit,Student,Branch,1
643.38,2023-11-06 17:19:21,Detroit,18.0,105.0,1.0,1046.74,2024-11-04 08:12:01,Debit,Student,Online,1
328.34,2023-10-12 16:17:47,San Diego,42.0,30.999999999999996,1.0,2840.45,2024-11-04 08:09:00,Debit,Engineer,Online,2
72.68,2023-07-21 17:56:49,Seattle,69.0,44.0,1.0,6216.77,2024-11-04 08:10:20,Debit,Retired,Online,3
354.76,2023-05-17 16:30:05,Detroit,51.0,279.0,1.0,10141.92,2024-11-04 08:07:39,Debit,Engineer,Branch,0
793.88,2023-02-22 16:17:29,Los Angeles,22.0,252.0,1.0,1404.06,2024-11-04 08:07:13,Debit,Student,Branch,1
29.22,2023-02-27 18:33:48,Detroit,27.0,69.00000000000001,1.0,7795.79,2024-11-04 08:10:28,Debit,Engineer,Branch,2
653.97,2023-10-04 17:41:08,Miami,37.0,100.00000000000001,1.0,3886.65,2024-11-04 08:11:57,Debit,Engineer,Online,2
366.43,2023-01-30 16:38:59,Portland,21.0,91.99999999999999,1.0,1560.45,2024-11-04 08:09:38,Debit,Student,Online,1
120.86,2023-11-16 17:57:45,Colorado Springs,33.0,162.0,4.0,13566.58,2024-11-04 08:11:48,Debit,Engineer,Online,2
233.74,2023-02-13 16:43:40,Boston,72.0,142.0,1.0,4749.54,2024-11-04 08:06:27,Debit,Retired,Online,3
471.84,2023-09-29 17:31:24,Raleigh,18.0,138.0,1.0,1044.33,2024-11-04 08:08:45,Debit,Student,Branch,1
213.4,2023-08-14 16:40:38,Fort Worth,73.0,100.00000000000001,1.0,2012.24,2024-11-04 08:09:27,Debit,Retired,Branch,3
254.20999999999998,2023-05-22 16:48:08,Phoenix,48.0,45.99999999999999,1.0,2487.2,2024-11-04 08:10:50,Debit,Engineer,Branch,2
577.73,2023-11-10 16:26:28,San Jose,37.0,63.0,1.0,14977.99,2024-11-04 08:06:37,Debit,Engineer,Branch,2
170.26,2023-09-25 16:58:25,Chicago,27.0,265.0,1.0,1969.48,2024-11-04 08:07:32,Debit,Student,Branch,1
337.73,2023-05-23 17:12:39,San Antonio,78.0,107.0,4.0,7001.2,2024-11-04 08:07:28,Debit,Retired,Online,3
330.61,2023-07-06 16:04:39,Nashville,64.0,113.0,1.0,2525.25,2024-11-04 08:10:34,Debit,Retired,Branch,3
132.33,2023-11-10 16:32:24,Phoenix,35.0,47.0,1.0,7457.94,2024-11-04 08:08:40,Debit,Engineer,Branch,2
672.74,2023-08-10 16:39:33,Colorado Springs,46.0,118.0,1.0,5386.52,2024-11-04 08:11:42,Debit,Engineer,Branch,0
74.04,2023-02-23 18:23:29,Memphis,18.0,66.0,1.0,1690.23,2024-11-04 08:11:29,Debit,Student,Online,1
197.18,2023-05-09 16:47:42,Tucson,28.0,135.0,1.0,3114.92,2024-11-04 08:10:02,Debit,Engineer,Online,2
21.15,2023-11-20 16:06:10,Columbus,70.0,180.0,1.0,3466.74,2024-11-04 08:09:46,Debit,Retired,Branch,3
218.37,2023-06-05 16:27:31,Houston,62.0,105.0,1.0,9942.24,2024-11-04 08:10:54,Debit,Engineer,Branch,2
590.01,2023-02-06 16:42:16,San Jose,29.0,140.0,3.0,9791.74,2024-11-04 08:07:46,Debit,Engineer,Online,2
697.82,2023-11-27 16:10:37,New York,44.0,153.0,1.0,6824.0,2024-11-04 08:07:11,Debit,Engineer,Online,2
302.76,2023-11-16 17:14:01,Sacramento,38.0,88.0,3.0,8583.39,2024-11-04 08:11:08,Debit,Engineer,Branch,2
148.0,2023-01-23 16:48:16,Tucson,20.0,35.0,1.0,1488.65,2024-11-04 08:06:39,Debit,Student,Branch,1
22.26,2023-01-30 18:50:00,San Antonio,19.0,56.0,1.0,5583.88,2024-11-04 08:08:53,Debit,Student,Branch,1
0.86,2023-02-13 17:49:27,Colorado Springs,25.0,139.0,1.0,1357.22,2024-11-04 08:12:22,Debit,Student,Branch,1
757.1,2023-01-23 17:22:25,Atlanta,65.0,203.0,1.0,10553.23,2024-11-04 08:11:06,Debit,Engineer,Branch,0
38.81,2023-04-28 18:52:30,Virginia Beach,25.0,145.0,1.0,1619.6,2024-11-04 08:12:12,Debit,Student,Online,1
76.51,2023-04-03 16:01:51,Mesa,49.0,120.0,4.0,9475.4,2024-11-04 08:07:51,Debit,Engineer,Online,2
32.46,2023-03-10 18:59:46,Charlotte,31.0,10.0,1.0,8656.18,2024-11-04 08:09:33,Debit,Engineer,Online,2
1022.7499999999999,2023-01-19 16:45:16,San Jose,62.0,158.0,1.0,207.74,2024-11-04 08:10:47,Debit,Engineer,Branch,0
20.64,2023-04-20 16:01:05,Charlotte,22.0,59.00000000000001,1.0,949.38,2024-11-04 08:09:17,Debit,Student,Branch,1
662.11,2023-02-02 16:52:26,Atlanta,23.0,219.0,1.0,1996.38,2024-11-04 08:07:34,Debit,Student,Branch,1
288.77,2023-11-13 16:42:16,Los Angeles,55.0,110.0,1.0,8836.51,2024-11-04 08:09:44,Debit,Engineer,Branch,2
35.05,2023-09-27 18:52:36,Boston,30.0,105.0,1.0,14330.47,2024-11-04 08:07:17,Debit,Engineer,Branch,0
214.73,2023-11-10 18:28:09,Los Angeles,46.0,26.0,1.0,5368.42,2024-11-04 08:07:39,Debit,Engineer,Branch,2
25.38,2023-10-23 16:03:09,Louisville,57.0,66.0,1.0,8616.05,2024-11-04 08:11:41,Debit,Engineer,Branch,0
617.66,2023-01-30 16:34:16,Memphis,41.0,40.0,1.0,5906.58,2024-11-04 08:10:17,Debit,Engineer,Branch,2
446.39,2023-12-12 17:41:53,Houston,63.0,77.0,1.0,7863.6,2024-11-04 08:07:42,Debit,Retired,Branch,3
377.92,2023-02-22 17:29:36,Raleigh,33.0,204.0,1.0,2254.71,2024-11-04 08:06:53,Debit,Engineer,Branch,0
11.04,2023-02-13 18:17:28,Phoenix,30.0,43.0,1.0,6983.04,2024-11-04 08:10:40,Debit,Engineer,Online,2
275.46,2023-07-24 17:09:05,Fort Worth,36.0,67.0,1.0,9697.75,2024-11-04 08:12:13,Debit,Engineer,Branch,2
179.76,2023-07-12 16:11:30,Philadelphia,78.0,81.0,1.0,5909.52,2024-11-04 08:09:23,Debit,Retired,Online,3
32.34,2023-06-21 16:52:25,Kansas City,44.0,45.0,1.0,7847.619999999999,2024-11-04 08:09:28,Debit,Engineer,Branch,0
273.92,2023-07-04 17:50:02,Portland,79.0,109.0,1.0,4543.56,2024-11-04 08:11:48,Debit,Retired,Branch,3
375.45,2023-12-05 17:57:39,Fort Worth,19.0,32.0,1.0,1307.23,2024-11-04 08:08:31,Debit,Student,Branch,1
388.98,2023-08-21 17:10:10,Fresno,23.0,155.0,1.0,1819.91,2024-11-04 08:08:32,Debit,Student,Branch,1
492.84,2023-03-01 17:43:22,Indianapolis,25.0,37.99999999999999,1.0,577.67,2024-11-04 08:09:23,Debit,Student,Branch,1
148.85,2023-11-29 16:46:49,Mesa,57.0,25.000000000000004,1.0,7802.360000000001,2024-11-04 08:08:44,Debit,Engineer,Branch,2
119.95,2023-04-10 17:53:04,Philadelphia,62.0,47.0,5.0,2596.61,2024-11-04 08:10:27,Debit,Retired,Branch,3
391.66,2023-07-10 17:29:39,Fresno,50.0,103.0,1.0,2406.31,2024-11-04 08:06:44,Debit,Engineer,Branch,0
185.99,2023-04-24 16:49:48,Fresno,41.0,53.00000000000001,1.0,402.45,2024-11-04 08:09:44,Debit,Engineer,Branch,0
322.48,2023-03-13 16:10:41,Jacksonville,27.0,57.0,1.0,1238.43,2024-11-04 08:11:25,Debit,Student,Branch,1
20.27,2023-12-04 16:27:40,Miami,18.0,22.0,1.0,796.3499999999999,2024-11-04 08:09:38,Debit,Student,Branch,1
280.61,2023-11-27 16:37:11,Mesa,47.0,129.0,3.0,7888.76,2024-11-04 08:10:47,Debit,Engineer,Branch,2
199.02,2023-05-29 16:31:37,Houston,61.0,269.0,1.0,4658.89,2024-11-04 08:07:21,Debit,Retired,Branch,3
104.23,2023-10-17 16:41:39,Louisville,63.0,107.99999999999999,1.0,5009.29,2024-11-04 08:09:45,Debit,Retired,Online,3
353.59,2023-08-11 17:57:52,New York,52.0,109.0,5.0,1822.34,2024-11-04 08:10:53,Debit,Retired,Branch,3
55.86,2023-01-23 17:18:16,Seattle,39.0,68.00000000000001,1.0,5346.46,2024-11-04 08:06:59,Debit,Engineer,Online,2
10.77,2023-03-08 16:58:31,Indianapolis,31.0,178.0,1.0,10704.95,2024-11-04 08:10:45,Debit,Engineer,Branch,2
95.55,2023-04-10 16:25:15,Louisville,33.0,51.00000000000001,1.0,2434.74,2024-11-04 08:10:13,Debit,Engineer,Branch,0
477.07,2023-11-27 16:30:37,Columbus,27.0,278.0,1.0,6568.07,2024-11-04 08:07:34,Debit,Engineer,Online,2
9.1,2023-03-02 16:09:39,San Francisco,52.0,63.0,1.0,2791.45,2024-11-04 08:09:56,Debit,Retired,Online,3
21.41,2023-12-04 16:27:03,Louisville,57.0,99.0,1.0,658.91,2024-11-04 08:08:40,Debit,Engineer,Online,2
278.28,2023-10-02 16:20:52,Jacksonville,28.0,26.0,1.0,1346.88,2024-11-04 08:07:37,Debit,Student,Branch,1
388.1,2023-08-21 18:06:59,Los Angeles,73.0,40.0,1.0,3022.12,2024-11-04 08:07:32,Debit,Retired,Online,3
215.39,2023-06-21 16:23:53,Detroit,27.0,215.99999999999997,1.0,1582.55,2024-11-04 08:11:13,Debit,Student,Branch,1
194.37,2023-04-26 17:55:11,Milwaukee,66.0,161.0,1.0,14395.88,2024-11-04 08:09:28,Debit,Engineer,Branch,2
37.7,2023-06-29 16:04:17,Miami,20.0,109.0,1.0,1741.1,2024-11-04 08:12:08,Debit,Student,Branch,1
19.59,2023-06-16 18:47:34,Charlotte,64.0,122.0,1.0,1061.69,2024-11-04 08:10:31,Debit,Retired,Branch,3
81.35,2023-01-23 17:39:08,Houston,41.0,103.0,1.0,7192.45,2024-11-04 08:07:04,Debit,Engineer,Online,2
314.54,2023-09-29 16:34:03,Virginia Beach,58.0,228.0,1.0,9923.45,2024-11-04 08:11:02,Debit,Engineer,Branch,0
466.64,2023-09-04 16:57:31,Las Vegas,58.0,11.0,1.0,10915.11,2024-11-04 08:09:20,Debit,Engineer,Branch,2
397.01,2023-08-07 17:45:52,Los Angeles,22.0,100.00000000000001,1.0,719.52,2024-11-04 08:06:31,Debit,Student,Branch,1
472.48,2023-02-27 17:06:36,New York,55.0,87.0,1.0,7128.82,2024-11-04 08:09:59,Debit,Engineer,Branch,0
67.15,2023-11-20 17:17:05,Indianapolis,59.0,14.0,1.0,9028.49,2024-11-04 08:10:53,Debit,Engineer,Online,2
102.67,2023-05-10 17:41:59,Albuquerque,79.0,119.0,1.0,4656.94,2024-11-04 08:06:32,Debit,Retired,Branch,3
460.09,2023-03-06 17:05:25,Fresno,35.0,146.0,3.0,6990.64,2024-11-04 08:08:33,Debit,Engineer,Online,2
453.49,2023-01-02 16:06:29,Seattle,66.0,147.0,1.0,6366.43,2024-11-04 08:08:56,Debit,Engineer,Branch,0
267.17,2023-08-24 16:56:36,Seattle,26.0,170.0,1.0,1382.62,2024-11-04 08:07:54,Debit,Student,Branch,1
111.26,2023-08-18 17:07:18,Boston,66.0,43.0,1.0,14350.11,2024-11-04 08:07:47,Debit,Engineer,Branch,2
121.17000000000002,2023-12-25 17:31:16,Phoenix,68.0,158.0,1.0,12990.77,2024-11-04 08:10:12,Debit,Engineer,Branch,2
213.28,2023-12-25 18:29:05,Mesa,51.0,94.0,1.0,4835.91,2024-11-04 08:11:27,Debit,Retired,Branch,3
187.88,2023-08-10 16:39:44,Nashville,60.0,180.0,1.0,2154.58,2024-11-04 08:10:56,Debit,Engineer,Branch,2
471.88,2023-10-30 18:44:22,San Jose,34.0,141.0,1.0,14833.34,2024-11-04 08:07:00,Debit,Engineer,Online,2
83.79,2023-10-12 16:37:49,Nashville,57.0,47.0,1.0,5061.3,2024-11-04 08:09:05,Debit,Engineer,Branch,2
212.14,2023-08-14 17:28:37,Austin,72.0,105.0,1.0,7225.06,2024-11-04 08:08:46,Debit,Retired,Branch,3
99.16,2023-02-28 17:55:00,San Francisco,79.0,202.0,1.0,2607.58,2024-11-04 08:10:27,Debit,Retired,Online,3
839.33,2023-05-02 16:03:23,Louisville,60.0,86.0,1.0,11538.97,2024-11-04 08:09:21,Debit,Engineer,Branch,0
29.91,2023-07-31 16:26:33,Philadelphia,76.0,43.0,3.0,2834.84,2024-11-04 08:08:39,Debit,Retired,Online,3
4.24,2023-04-17 16:46:31,San Diego,38.0,37.99999999999999,1.0,7822.729999999999,2024-11-04 08:07:54,Debit,Engineer,Online,2
50.29,2023-09-18 16:13:38,Raleigh,58.0,64.0,1.0,7604.9,2024-11-04 08:07:16,Debit,Engineer,Online,2
135.85,2023-08-03 17:25:57,Fresno,57.0,269.0,1.0,1480.39,2024-11-04 08:08:16,Debit,Retired,Online,3
368.53,2023-04-03 16:09:09,Raleigh,68.0,34.0,1.0,13696.31,2024-11-04 08:06:56,Debit,Engineer,Branch,0
17.95,2023-06-05 17:22:19,Sacramento,64.0,135.0,1.0,12344.9,2024-11-04 08:09:36,Debit,Engineer,Branch,0
127.8,2023-03-02 16:05:52,Virginia Beach,31.0,47.0,1.0,8630.99,2024-11-04 08:07:02,Debit,Engineer,Branch,0
16.73,2023-02-22 17:39:54,Houston,45.0,48.0,1.0,2202.62,2024-11-04 08:09:36,Debit,Engineer,Online,2
317.12,2023-12-11 16:03:50,Fort Worth,44.0,80.0,1.0,14409.74,2024-11-04 08:08:08,Debit,Engineer,Branch,0
476.63,2023-07-25 17:17:49,Charlotte,79.0,115.0,1.0,4894.25,2024-11-04 08:09:09,Debit,Retired,Branch,3
156.58,2023-09-18 16:03:10,Portland,24.0,160.0,1.0,8981.61,2024-11-04 08:09:39,Debit,Student,Branch,1
55.12,2023-09-18 16:19:03,Houston,34.0,261.0,1.0,3791.99,2024-11-04 08:11:19,Debit,Engineer,Online,2
15.74,2023-01-09 16:05:02,Denver,27.0,37.99999999999999,1.0,690.16,2024-11-04 08:10:02,Debit,Student,Branch,1
353.68,2023-11-06 16:32:58,Las Vegas,70.0,145.0,1.0,6777.12,2024-11-04 08:08:35,Debit,Retired,Online,3
297.15,2023-10-12 18:11:27,Phoenix,76.0,178.0,1.0,5449.37,2024-11-04 08:10:07,Debit,Retired,Online,3
647.85,2023-12-04 16:31:42,Omaha,36.0,121.0,1.0,13779.97,2024-11-04 08:09:34,Debit,Engineer,Branch,0
75.04,2023-07-27 17:04:46,El Paso,49.0,178.0,1.0,9648.6,2024-11-04 08:07:28,Debit,Engineer,Branch,2
273.92,2023-05-08 17:54:56,Virginia Beach,28.0,35.0,1.0,1029.15,2024-11-04 08:09:46,Debit,Student,Online,1
215.8,2023-05-18 16:03:58,Jacksonville,51.0,66.0,1.0,3656.62,2024-11-04 08:08:31,Debit,Retired,Branch,3
963.77,2023-07-11 16:45:22,Louisville,41.0,247.99999999999997,1.0,6710.51,2024-11-04 08:10:12,Debit,Engineer,Branch,2
420.6,2023-04-17 16:10:19,Louisville,26.0,55.0,1.0,1778.75,2024-11-04 08:09:30,Debit,Student,Branch,1
688.36,2023-06-30 16:31:49,Memphis,23.0,22.0,1.0,5191.13,2024-11-04 08:11:05,Debit,Student,Branch,1
285.18,2023-03-08 16:39:14,Sacramento,55.0,150.0,1.0,14847.97,2024-11-04 08:09:38,Debit,Engineer,Branch,0
213.55,2023-03-30 16:00:25,Boston,63.0,15.0,1.0,5238.37,2024-11-04 08:07:06,Debit,Engineer,Branch,2
463.11,2023-09-26 16:50:05,Las Vegas,51.0,159.0,1.0,10238.82,2024-11-04 08:07:18,Debit,Engineer,Branch,0
150.03,2023-07-10 16:17:21,Columbus,73.0,176.0,1.0,7491.42,2024-11-04 08:11:30,Debit,Retired,Branch,3
428.61,2023-10-09 16:00:26,Fresno,51.0,131.0,1.0,2116.36,2024-11-04 08:07:48,Debit,Retired,Branch,3
309.56,2023-06-05 17:29:48,Charlotte,58.0,147.0,1.0,972.04,2024-11-04 08:09:17,Debit,Engineer,Online,2
377.08,2023-02-15 17:33:23,Mesa,26.0,71.0,1.0,6430.86,2024-11-04 08:10:33,Debit,Student,Branch,1
77.25,2023-12-22 17:49:57,Virginia Beach,68.0,157.0,1.0,14077.97,2024-11-04 08:07:50,Debit,Engineer,Branch,0
146.92,2023-09-08 16:28:54,Portland,64.0,272.0,1.0,3990.6,2024-11-04 08:07:41,Debit,Retired,Branch,3
126.6,2023-05-26 16:00:45,San Antonio,22.0,146.0,1.0,961.6499999999999,2024-11-04 08:08:35,Debit,Student,Branch,1
101.34,2023-03-03 17:49:53,Boston,24.0,45.99999999999999,1.0,703.2599999999999,2024-11-04 08:10:15,Debit,Student,Branch,1
184.97,2023-06-26 16:46:41,Denver,58.0,268.0,1.0,1156.67,2024-11-04 08:11:06,Debit,Engineer,Branch,0
451.15,2023-02-27 16:47:50,Colorado Springs,46.0,175.0,1.0,1356.47,2024-11-04 08:10:45,Debit,Engineer,Branch,2
516.47,2023-12-21 17:00:50,Charlotte,25.0,94.0,1.0,1305.06,2024-11-04 08:09:51,Debit,Student,Branch,1
880.04,2023-10-30 18:58:42,Sacramento,25.0,29.000000000000004,1.0,261.97,2024-11-04 08:07:37,Debit,Student,Branch,1
353.69,2023-08-22 16:49:26,San Jose,59.0,163.0,1.0,9500.79,2024-11-04 08:08:51,Debit,Engineer,Online,2
66.69,2023-11-01 16:03:17,San Antonio,25.0,140.0,1.0,1210.33,2024-11-04 08:07:16,Debit,Student,Branch,1
95.75,2023-07-12 16:54:53,Los Angeles,31.0,169.0,1.0,337.62,2024-11-04 08:07:32,Debit,Engineer,Branch,0
43.91,2023-08-17 18:31:23,Albuquerque,27.0,86.0,1.0,1806.68,2024-11-04 08:12:22,Debit,Student,Online,1
98.03,2023-12-18 18:41:26,El Paso,54.0,165.0,1.0,6323.45,2024-11-04 08:08:36,Debit,Engineer,Branch,0
617.66,2023-02-16 17:05:58,Boston,42.0,128.0,1.0,7155.95,2024-11-04 08:08:03,Debit,Engineer,Branch,2
888.57,2023-06-13 16:24:43,San Antonio,62.0,102.0,1.0,7896.14,2024-11-04 08:10:57,Debit,Retired,Online,3
107.48,2023-12-04 18:01:53,Omaha,22.0,129.0,1.0,591.2299999999999,2024-11-04 08:08:11,Debit,Student,Branch,1
36.57,2023-08-07 16:49:34,Omaha,62.0,69.00000000000001,1.0,2583.07,2024-11-04 08:07:02,Debit,Retired,Branch,3
575.62,2023-06-12 18:30:51,Oklahoma City,43.0,129.0,1.0,234.40999999999997,2024-11-04 08:11:33,Debit,Engineer,Online,2
84.89,2023-05-22 17:27:11,San Jose,37.0,70.0,1.0,4735.61,2024-11-04 08:12:16,Debit,Engineer,Branch,2
832.3,2023-07-12 16:55:44,Austin,69.0,86.0,1.0,6617.52,2024-11-04 08:06:47,Debit,Retired,Branch,3
180.65,2023-12-04 17:54:09,Charlotte,22.0,37.99999999999999,5.0,816.0099999999999,2024-11-04 08:09:50,Debit,Student,Branch,1
7.759999999999999,2023-03-27 17:16:08,Las Vegas,52.0,84.00000000000001,1.0,7393.11,2024-11-04 08:12:15,Debit,Retired,Online,3
